province,hhid,qty_rice_harvested,area_rice_harvested
17,HID186019,600,1
7,HID186050,2000,0.6539
9,HID186097,0,0
5,HID186155,1800,1
14,HID186212,2000,0.69
21,HID186217,48000,2.54
20,HID186250,500,0.3
24,HID186400,0,0
7,HID186431,1820,0.8
14,HID186444,8320,1.05
3,HID186482,13000,2.5
21,HID186516,1800,0.95
9,HID186639,0,0
2,HID186649,0,0
2,HID186659,0,0
2,HID186829,0,0
17,HID186873,2400,2.6
2,HID186996,0,0
17,HID186997,0,0
4,HID187020,2500,0.84
17,HID187126,0,0
25,HID187166,0,0
2,HID187293,3000,3
14,HID187505,2500,1.2
7,HID187514,500,0.22
2,HID187760,5000,0.92
3,HID187791,1200,0.4
25,HID188058,0,0
13,HID188165,0,0
5,HID188275,0,0
8,HID188306,500,0.14
20,HID188475,3500,1.2
8,HID188521,0,0
20,HID188613,1000,1
21,HID188616,0,0
1,HID188733,4000,1.2
1,HID188786,1000,1
3,HID188948,0,0
21,HID189266,1800,0.54
1,HID189400,1000,0.5
17,HID189441,3500,1.5
6,HID189478,480,4
14,HID189610,5000,0.9
2,HID189620,1000,1
20,HID189768,480,0.25
2,HID189911,5000,4
20,HID189960,5000,1.4
13,HID189964,500,0.6
11,HID190005,3500,1.12
14,HID190053,1960,0.76
6,HID190070,0,0
3,HID190180,5500,1.25
5,HID190299,300,0.14
14,HID190306,350,0.15
13,HID190394,5500,3.5
6,HID190503,600,0.5
3,HID190538,0,0
7,HID190569,1900,0.5
25,HID190655,10000,3
8,HID190669,0,0
6,HID190997,0,0
21,HID191012,0,0
3,HID191190,0,0
2,HID191336,0,0
14,HID191347,0,0
14,HID191353,3000,1
1,HID191393,3000,0.64
14,HID191478,480,1.2
20,HID191483,4000,2.3
17,HID191713,150,0.02
9,HID191824,0,0
1,HID191933,10000,5
8,HID191984,1500,0.5
21,HID191992,5000,1
2,HID192063,0,0
6,HID192250,2000,2
2,HID192279,0,0
3,HID192392,0,0
3,HID192444,2000,0.936
14,HID192507,2000,1
21,HID192651,4000,2.7
2,HID192695,27800,9.1
4,HID192730,1100,0.25
25,HID192747,400,0.16
5,HID192766,4000,1.35
8,HID192794,1950,0.5
14,HID192996,1000,0.38
10,HID193037,500,0.3
20,HID193230,0,0
3,HID193348,0,0
20,HID193485,10000,1.5
20,HID193497,1000,0.5
1,HID193526,4000,1.6
3,HID193613,700,0.175
15,HID193615,0,0
1,HID193667,0,0
21,HID193812,0,0
25,HID193870,0,0
10,HID193898,1500,0.5
16,HID193902,0,0
21,HID193978,0,0
25,HID193995,0,0
13,HID194103,2000,1
17,HID194212,33300,15
14,HID194384,0,0
20,HID194397,1500,0.4
14,HID194431,2000,1.5
14,HID194440,2500,0.8
8,HID194447,30,0.1
3,HID194472,0,0
18,HID194507,0,0
5,HID194518,0,0
6,HID194560,3000,0.37
7,HID194569,1000,0.3
16,HID194576,1800,2
21,HID194624,2000,0.76
20,HID194627,560,0.1
15,HID194631,0,0
9,HID194674,0,0
5,HID194675,600,0.13
8,HID194701,0,0
13,HID194794,4900,3
21,HID194924,1200,0.58
5,HID195194,300,0.08
3,HID195247,2100,0.5
5,HID195295,1630,0.53
10,HID195338,0,0
18,HID195393,0,0
20,HID195477,5000,0.7
4,HID195498,1400,1
8,HID195505,0,0
17,HID195558,6500,5
21,HID195609,1200,0.6
20,HID195693,500,0.5
17,HID195762,8000,1.6
17,HID195810,5500,25
8,HID195837,4000,1
13,HID195872,7000,18
17,HID195922,4000,4
11,HID195955,5000,2.5
7,HID196066,0,0
1,HID196119,3000,1.46
6,HID196222,1200,1
14,HID196261,2000,0.4
3,HID196293,0,0
2,HID196322,680,0.5
8,HID196332,0,0
5,HID196444,1500,0.22
16,HID196463,0,0
21,HID196468,3000,0.5
17,HID196555,4000,1
2,HID196735,0,0
14,HID196753,980,1
11,HID196801,0,0
14,HID196810,2250,0.8
25,HID196974,3500,1
23,HID197077,1500,1.25
18,HID197119,0,0
14,HID197129,1300,0.3
17,HID197146,4000,3
10,HID197205,0,0
21,HID197281,19200,1.5
5,HID197364,0,0
7,HID197393,2800,2
2,HID197414,0,0
6,HID197443,0,0
14,HID197456,3675,1
5,HID197518,4500,1.48
5,HID197622,4000,2.7
3,HID197839,480,1
20,HID197900,18870,6.29
2,HID198058,1000,0.16
5,HID198167,420,0.15
7,HID198217,5000,1.4
10,HID198234,0,0
4,HID198259,1000,0.5
14,HID198382,2150,1
8,HID198440,0,0
14,HID198556,1500,0.7
25,HID198575,0,0
4,HID198578,400,0.1035
25,HID198766,0,0
25,HID198844,2000,1
19,HID199095,0,0
25,HID199163,0,0
7,HID199387,1500,0.5
14,HID199450,6000,2.55
14,HID199464,0,0
25,HID199509,2450,0.8
21,HID199612,1200,0.4
3,HID199622,1500,0.55
10,HID199672,3000,1.06
13,HID199685,0,0
11,HID199736,0,0
12,HID199754,0,0
3,HID199790,0,0
18,HID199810,0,0
14,HID199970,0,0
4,HID199990,3000,1.2
7,HID199996,3000,0.94
14,HID200034,400,0.2
4,HID200110,130,0.5
6,HID200196,2500,1
7,HID200265,0,0
14,HID200309,2000,0.57
14,HID200343,3200,0.4
8,HID200500,0,0
14,HID200582,3000,0.92
6,HID200623,2000,0.93
21,HID200821,0,0
4,HID200889,500,0.06
12,HID200924,900,0.5
5,HID200955,0,0
8,HID201132,0,0
1,HID201151,600,1.12
16,HID201450,0,0
6,HID201488,2000,0.6
12,HID201499,1000,0.3
12,HID201782,0,0
17,HID201791,2000,1
2,HID201806,13860,1.32
14,HID201973,1330,0.57
2,HID202002,0,0
2,HID202091,0,0
25,HID202155,1500,1.9
8,HID202301,0,0
20,HID202341,2000,1
7,HID202503,0,0
2,HID202509,19500,8
7,HID202556,0,0
6,HID202964,0,0
6,HID202980,5000,4
21,HID203001,0,0
3,HID203025,7000,2
15,HID203031,1900,1.6
2,HID203060,0,0
14,HID203342,4000,0.8536
7,HID203359,5300,2.15
3,HID203455,1200,1
14,HID203484,2000,0.8
24,HID203493,0,0
25,HID203567,0,0
15,HID203669,1200,1
2,HID203716,24000,4
8,HID203720,2700,0.6
6,HID203986,350,0.3
14,HID204031,4500,2.3
22,HID204034,2000,1
10,HID204093,0,0
7,HID204595,0,0
25,HID204608,13000,3
7,HID204648,1100,0.3663
21,HID204651,2660,0.862
3,HID204790,0,0
3,HID204816,790,0.6
2,HID204854,3000,2
14,HID204956,3000,0.58
1,HID205025,4000,5.8
15,HID205170,4000,3.5
3,HID205173,0,0
1,HID205176,2000,2.9
8,HID205257,0,0
15,HID205346,15000,6
17,HID205568,0,0
11,HID205643,0,0
7,HID205716,3000,1.14
20,HID205774,4000,0.5
21,HID205834,2050,0.85
20,HID205996,3500,1.5
10,HID206146,4000,3
21,HID206222,2400,0.66
21,HID206225,640,0.3
6,HID206350,0,0
18,HID206356,0,0
17,HID206422,3000,2.5
21,HID206535,800,0.3
2,HID206634,2000,2
10,HID206719,1900,0.5
21,HID206789,2000,0.5
14,HID206998,3000,1.2
21,HID207027,2500,0.84
22,HID207128,900,0.5
4,HID207181,2800,1.1925
14,HID207223,0,0
5,HID207246,2450,0.78
2,HID207268,0,0
20,HID207280,1500,1.3
17,HID207290,2000,2.3
1,HID207329,1050,0.64
10,HID207522,0,0
25,HID207619,5840,1
5,HID207874,490,0.35
5,HID207911,3000,1.65
18,HID207916,1000,0.4
5,HID207949,2500,0.91
17,HID207952,0,0
17,HID208009,5000,1.68
2,HID208152,1800,0.5
20,HID208345,1000,0.47
5,HID208498,950,0.12
6,HID208559,1500,0.9
25,HID208575,2450,0.7
20,HID208586,0,0
8,HID208605,0,0
3,HID208682,0,0
17,HID208717,5800,5.5
5,HID208805,0,0
25,HID208831,0,0
22,HID208867,6020,4
4,HID208903,10000,4
11,HID208972,5500,2
3,HID209049,0,0
5,HID209267,1500,0.8
10,HID209393,0,0
6,HID209550,480,0.5
25,HID209604,450,0.2
17,HID209700,1000,2
22,HID209759,0,0
10,HID209777,2000,1
14,HID209929,8000,2.1
8,HID209949,0,0
7,HID210058,0,0
14,HID210092,12000,3.5
14,HID210169,1000,0.3
14,HID210298,1200,0.3
11,HID210322,0,0
21,HID210582,3150,1.23
3,HID210629,0,0
21,HID210787,2000,0.95
7,HID210830,3780,1.988
5,HID210901,560,1
4,HID210941,9480,1.9
6,HID210944,0,0
21,HID210968,3300,2
2,HID211249,6000,1.8
17,HID211339,200,1
6,HID211484,1500,0.6
6,HID211944,0,0
24,HID211973,0,0
4,HID212059,15000,3
20,HID212095,1250,0.5
21,HID212129,0,0
2,HID212166,6000,2
21,HID212534,500,0.16
5,HID212538,2500,1
7,HID212560,0,0
16,HID212562,0,0
8,HID212682,0,0
14,HID212702,4500,1.25
17,HID212722,0,0
14,HID212742,1500,0.7
8,HID212766,525,0.14
10,HID212947,0,0
7,HID212983,2600,0.675
8,HID213301,0,0
1,HID213332,0,0
21,HID213385,600,0.3
21,HID213501,0,0
8,HID213575,300,0.15
24,HID213586,0,0
12,HID213603,800,0.5
13,HID213626,18000,9
1,HID213739,3600,1.82
5,HID213758,1500,0.79
2,HID213798,0,0
14,HID213800,7000,1
10,HID213903,0,0
12,HID214185,0,0
10,HID214302,5000,3
14,HID214364,600,0.66
3,HID214368,1400,0.5
1,HID214523,0,0
3,HID214560,0,0
17,HID214586,5000,4
17,HID214588,4000,1.5
15,HID214622,0,0
8,HID214711,0,0
21,HID214829,2000,1.13
10,HID214952,0,0
6,HID215046,0,0
21,HID215063,0,0
2,HID215085,17000,7.4
8,HID215286,0,0
22,HID215294,900,0.2
5,HID215362,1300,0.49
6,HID215369,0,0
12,HID215457,0,0
21,HID215484,0,0
21,HID215750,0,0
7,HID215776,2500,1.03
5,HID215834,650,0.075
14,HID216053,450,0.25
21,HID216271,0,0
6,HID216349,0,0
22,HID216362,3340,3.15
25,HID216420,0,0
6,HID216533,900,0.7
10,HID216535,2500,1
6,HID216577,0,0
8,HID216778,0,0
22,HID216788,7500,3.5
8,HID216841,1750,0.44
14,HID216903,0,0
6,HID216965,3000,1
5,HID216969,1200,0.4
4,HID216997,7400,5
21,HID217009,2100,0.3936
3,HID217027,0,0
21,HID217060,0,0
6,HID217299,600,0.2
1,HID217344,5000,2.5
3,HID217348,7500,4.5
2,HID217385,0,0
17,HID217569,2700,2.5
17,HID217643,0,0
5,HID217744,8000,4.5
18,HID217888,0,0
14,HID217893,490,0.41
6,HID218079,800,2
22,HID218328,0,0
13,HID218418,20000,16
15,HID218431,1050,1
5,HID218443,0,0
21,HID218490,500,0.7
7,HID218501,3900,1.2
9,HID218511,0,0
6,HID218542,300,0.76
14,HID218593,2500,0.5
23,HID218664,1620,0.8
8,HID218715,3000,0.4861
5,HID218815,400,0.13
14,HID218888,850,0.2
17,HID218897,0,0
21,HID219005,3500,1.4
20,HID219019,0,0
20,HID219071,200,0.1
22,HID219348,2000,1
3,HID219410,1120,0.15
10,HID219447,0,0
6,HID219496,960,1
22,HID219547,2000,1
6,HID219620,5500,3
6,HID219685,800,1
14,HID219869,9000,2
17,HID219906,3000,3
3,HID219929,0,0
16,HID219930,3500,1
20,HID219983,4500,1.52
20,HID219994,1700,2.6
3,HID220138,0,0
1,HID220227,3500,3
20,HID220228,200,0.2
10,HID220231,0,0
7,HID220239,1110,0.3326
14,HID220440,1300,0.7
2,HID220498,0,0
19,HID220897,0,0
24,HID220986,0,0
14,HID220999,750,0.4
6,HID221196,2000,1
21,HID221287,0,0
20,HID221307,1300,0.75
7,HID221351,550,0.16
24,HID221364,0,0
17,HID221524,1000,2
4,HID221690,800,0.5
15,HID221846,0,0
13,HID221849,15000,8.5
17,HID221921,0,0
17,HID221929,0,0
7,HID222025,24000,2.8
16,HID222103,0,0
3,HID222191,0,0
20,HID222259,1500,0.7
3,HID222393,0,0
,HID222418,0,0
15,HID222430,10000,10
1,HID222445,4000,4
10,HID222471,0,0
3,HID222524,1200,0.2
25,HID222802,3000,1
5,HID222849,0,0
1,HID222964,0,0
7,HID223018,1400,1.4
11,HID223111,0,0
7,HID223236,700,0.45
7,HID223253,900,0.4
11,HID223307,1000,1
17,HID223495,0,0
4,HID223502,6000,1
15,HID223600,0,0
21,HID223740,4000,1
10,HID223767,0,0
25,HID223769,7000,2
6,HID223922,4500,1.5
5,HID224228,3000,1.5
14,HID224452,7500,1.9
4,HID224663,0,0
14,HID224751,12000,4
12,HID224781,1200,0.5
25,HID224817,1380,0.9
4,HID224858,0,0
9,HID225189,0,0
21,HID225267,2500,0.7
17,HID225292,3000,3.5
21,HID225302,3480,1.1
7,HID225383,2200,0.7
13,HID225402,1440,1
5,HID225473,4300,3
10,HID225652,0,0
1,HID225708,0,0
5,HID225780,3500,2
22,HID225801,10500,5
21,HID225878,1500,0.3
14,HID225969,4140,1.44
8,HID226064,720,0.8
5,HID226156,700,0.3
1,HID226504,2000,0.5
14,HID226568,9720,3.27
22,HID226619,2500,3
25,HID226811,2500,1
25,HID226834,2000,1
5,HID226867,120,0.05
7,HID226928,1050,0.5
15,HID226938,2000,2
12,HID227032,0,0
1,HID227042,5000,2
22,HID227060,0,0
13,HID227133,400,1
8,HID227148,0,0
15,HID227185,1000,1
19,HID227330,0,0
5,HID227601,700,0.255
17,HID227608,2000,1
22,HID227737,10000,7
14,HID227928,4000,1.74
8,HID228165,3000,0.5
6,HID228222,2500,1
24,HID228304,0,0
3,HID228335,0,0
14,HID228356,1400,0.394
5,HID228392,4000,2
3,HID228448,3000,1
10,HID228535,2500,1
15,HID228536,5000,0.8
10,HID228577,0,0
7,HID228656,900,0.5
14,HID228884,0,0
15,HID228954,2000,1.5
5,HID229112,2240,0.7
14,HID229196,1000,0.4
15,HID229248,2000,1.2
3,HID229273,2750,1.95
14,HID229530,3000,0.7
21,HID229555,1925,0.55
19,HID229562,0,0
25,HID229609,0,0
14,HID229878,0,0
12,HID229891,0,0
7,HID229928,300,0.2
12,HID229944,1000,0.8
13,HID230072,10000,7.5
23,HID230528,2500,1.095
14,HID230664,0,0
5,HID230721,0,0
8,HID230742,2500,0.79
12,HID230791,0,0
3,HID230817,0,0
21,HID231019,0,0
17,HID231021,0,0
7,HID231029,2475,1.32
8,HID231169,0,0
3,HID231193,0,0
14,HID231375,720,0.09
13,HID231500,500,2
10,HID231512,0,0
14,HID231669,0,0
11,HID231759,0,0
8,HID231890,2650,0.5
6,HID231898,2500,1
20,HID232030,500,1
1,HID232041,3000,1.5
15,HID232208,2500,1.9
15,HID232255,0,0
10,HID232264,0,0
3,HID232329,12180,4
6,HID232458,1000,0.9
20,HID232697,3500,1.8
4,HID232742,10000,3
20,HID232850,1500,1.3
15,HID232943,17000,6
25,HID233031,1500,0.5
2,HID233042,180,0.33
20,HID233047,3500,1.1
20,HID233227,1500,0.5
20,HID233268,1370,0.45
21,HID233305,7500,0.89
6,HID233372,2000,1.5
10,HID233395,0,0
20,HID233404,0,0
5,HID233585,1750,0.4
13,HID233602,2000,2.5
15,HID233656,1900,1
16,HID233714,5000,3
1,HID233760,0,0
14,HID233838,700,0.3
6,HID233867,2690,2.2
2,HID233876,0,0
3,HID233912,2500,0.34
7,HID233924,2300,0.87
11,HID234212,0,0
19,HID234331,2250,1.5
20,HID234342,1000,0.3
5,HID234463,3100,0.76
15,HID234592,0,0
3,HID234632,1500,0.36
20,HID234691,0,0
10,HID234747,900,0.4
13,HID234862,3500,2.5
4,HID235114,2400,1.26
3,HID235124,0,0
2,HID235131,0,0
5,HID235135,1200,0.44
6,HID235215,0,0
5,HID235230,900,0.37
6,HID235465,0,0
7,HID235496,500,0.25
20,HID235694,3200,1.4
21,HID235716,0,0
14,HID235804,4875,1.5
8,HID236212,2500,0.5
5,HID236592,1200,0.35
2,HID236657,0,0
14,HID236749,40000,7
13,HID236809,800,0.5
15,HID236827,6000,2.3
7,HID236882,780,0.37
1,HID237152,0,0
6,HID237172,15000,2
4,HID237219,2000,2.5
14,HID237267,0,0
1,HID237285,7000,6.5
25,HID237292,0,0
6,HID237426,300,0.5
14,HID237449,1300,0.8
4,HID237705,0,0
12,HID237770,380,0.5
20,HID237881,0,0
21,HID237884,1500,0.22
22,HID237902,0,0
17,HID237946,6000,4
2,HID238023,3000,2
2,HID238236,12000,4
9,HID238395,0,0
6,HID238464,500,1
10,HID238543,500,0.15
1,HID238558,1000,1
5,HID238559,2590,0.8
8,HID238591,0,0
7,HID238661,1300,0.5
10,HID238663,2000,1
7,HID238736,2400,1
21,HID238803,1200,0.65
19,HID238975,800,0.15
14,HID239161,0,0
5,HID239467,1500,0.52
21,HID239576,800,0.3
6,HID239600,5000,3
14,HID239613,1750,0.7
17,HID239632,1000,0.26
5,HID239643,1050,0.5
22,HID239707,1000,1.5
21,HID239812,1150,0.54
8,HID239919,1200,0.215
7,HID239944,800,0.26
15,HID240196,1700,0.8
3,HID240199,1200,0.2
3,HID240233,3500,0.7
1,HID240268,0,0
10,HID240338,2000,1
14,HID240348,0,0
11,HID240442,1000,1
6,HID240562,57000,15
25,HID240565,0,0
25,HID240692,7000,2
17,HID240724,0,0
5,HID240755,2000,1.1
17,HID240767,4000,3
21,HID240768,0,0
8,HID240808,750,0.55
25,HID240992,2325,0.7
,HID241000,0,0
12,HID241016,600,0.99
5,HID241019,1200,0.6
2,HID241064,2000,1
7,HID241077,2050,1.0325
20,HID241091,3500,0.71
17,HID241300,0,0
21,HID241449,0,0
6,HID241472,0,0
3,HID241550,2500,0.28
3,HID241757,3500,2
7,HID241822,2250,4
21,HID241830,1500,1
17,HID242042,10000,3
17,HID242149,7000,3
6,HID242180,1000,0.75
9,HID242192,0,0
14,HID242429,2250,0.6
14,HID242473,4000,1
8,HID242656,0,0
2,HID242735,0,0
7,HID242833,0,0
6,HID242882,5000,2.5
21,HID242887,400,0.15
12,HID242948,0,0
14,HID243020,2500,0.87
3,HID243094,3900,0.5
2,HID243101,9500,10.48
6,HID243384,0,0
2,HID243514,12500,5
3,HID243528,3000,2
13,HID243643,3000,2
14,HID243977,800,0.3
5,HID243986,0,0
3,HID243989,4000,1.65
14,HID244015,3000,1.35
15,HID244028,1800,1
14,HID244334,10600,1.74
25,HID244431,2660,1
3,HID244463,0,0
13,HID244477,6000,3.5
8,HID244484,1050,0.4
2,HID244534,7000,2
25,HID244711,480,0.2
17,HID244778,6000,1.4
7,HID244838,1200,0.6
14,HID244852,6000,1.45
21,HID245072,2250,0.91
3,HID245380,0,0
14,HID245517,0,0
25,HID245650,2000,1.17
3,HID245830,960,0.4
12,HID245896,525,1.5
21,HID245941,3900,1.56
15,HID246077,1500,0.7
21,HID246134,0,0
15,HID246146,3000,1.5
8,HID246247,10000,2
15,HID246254,7000,1.3
2,HID246375,0,0
21,HID246441,5000,1.25
2,HID246562,0,0
1,HID246827,3000,1.6
12,HID247085,1000,0.85
12,HID247111,900,0.68
21,HID247186,0,0
10,HID247235,0,0
7,HID247267,0,0
4,HID247275,1500,1
2,HID247383,25000,17
1,HID247599,0,0
14,HID247739,6000,1.9
8,HID247765,0,0
21,HID247829,0,0
10,HID247885,0,0
17,HID247992,1000,0.5
7,HID248120,600,0.17
8,HID248141,0,0
20,HID248281,0,0
14,HID248459,30000,3.25
14,HID248475,6000,2
14,HID248514,1500,0.89
19,HID248542,1500,1
25,HID248554,200,0.13
7,HID248558,2400,0.89
8,HID248569,24000,3.1
14,HID248645,3500,1.2
4,HID248656,4000,2
6,HID248802,0,0
21,HID249185,7000,1
20,HID249202,480,0.3
2,HID249410,6000,0.8
6,HID249464,80000,18
5,HID249676,2500,1
4,HID249686,1800,1.5
20,HID249915,1000,1.5
5,HID250299,8500,4
11,HID250364,0,0
3,HID250406,0,0
14,HID250423,4000,1.5
3,HID250430,1000,1
3,HID250448,0,0
21,HID250573,14700,1.2
8,HID250646,5000,0.93
2,HID250649,8000,4
6,HID250741,800,0.7
6,HID250762,50000,4.4
5,HID250890,4000,1.9
13,HID251177,0,0
8,HID251200,0,0
8,HID251271,7980,1.5
20,HID251337,6000,1.4
6,HID251437,3000,0.4
2,HID251485,2500,1
2,HID251506,80000,18
8,HID251559,6000,1.5
14,HID251569,0,0
7,HID251644,1200,0.465
25,HID251825,1320,0.6
2,HID251914,6400,4
8,HID251980,0,0
8,HID252175,0,0
14,HID252295,1900,0.73
7,HID252365,120,0.2
14,HID252515,4000,1.5
13,HID252783,10000,5
1,HID252889,0,0
7,HID253004,300,0.32
9,HID253106,0,0
17,HID253377,10000,2
14,HID253440,15000,1.61
17,HID253468,2000,1.1
3,HID253506,120,0.15
8,HID253511,0,0
4,HID253539,30000,5
4,HID253653,6000,1.4
20,HID253657,1000,0.6
13,HID253941,3150,1.5
10,HID253966,0,0
25,HID254047,1000,0.55
7,HID254242,1500,0.74
,HID254309,150,0.3
14,HID254451,2500,1
2,HID254482,5000,2
10,HID254504,4290,1.7
3,HID254587,1300,0.35
2,HID254606,0,0
23,HID254628,385,0.2037
20,HID254679,1000,0.48
18,HID254848,0,0
14,HID254977,1500,0.7
1,HID255009,0,0
8,HID255023,1200,0.32
14,HID255062,6000,0.7
19,HID255100,2000,2
6,HID255160,0,0
1,HID255161,4000,2.32
3,HID255168,0,0
6,HID255225,10000,2
5,HID255311,1440,0.83
21,HID255328,17500,3
4,HID255415,0,0
2,HID255464,1000,0.3
21,HID255471,1540,0.44
17,HID255671,800,0.35
14,HID255759,3000,2
2,HID255841,0,0
25,HID255858,360,0.24
12,HID255861,2400,0.66
19,HID255924,4500,3
2,HID255978,35000,7
14,HID255999,14000,5
7,HID256045,2700,1.04
17,HID256113,0,0
14,HID256149,4000,1.5
9,HID256400,0,0
3,HID256529,0,0
21,HID256680,550,0.2
7,HID256811,0,0
5,HID256994,1400,0.3
25,HID257078,0,0
25,HID257133,3000,1
9,HID257157,0,0
3,HID257258,0,0
20,HID257295,1100,0.5
3,HID257356,0,0
20,HID257468,2500,0.8
7,HID257493,2475,1.19
6,HID257550,5400,1.4
6,HID257696,3500,2
14,HID257726,1400,0.7
21,HID257731,2400,0.47
17,HID257743,0,0
2,HID257847,2000,5
8,HID257858,600,0.0612
14,HID257887,2475,0.8
20,HID257916,2500,2
8,HID258081,2500,0.5
13,HID258188,16000,10
19,HID258209,0,0
8,HID258410,1500,0.5
8,HID258636,0,0
8,HID258643,12000,2
20,HID258671,540,0.2
9,HID258694,0,0
5,HID258748,4900,2.3
10,HID258766,1500,0.8
21,HID258995,2160,0.5
6,HID259167,0,0
15,HID259297,0,0
22,HID259319,6200,4.2
12,HID259490,200,0.08
22,HID259559,10000,5
21,HID259567,1500,0.45
5,HID259583,700,0.25
4,HID259699,6000,1.5
20,HID259819,1500,1
7,HID259926,6500,3
10,HID259969,15000,3
17,HID259979,6000,5.5
8,HID260059,0,0
7,HID260066,912,0.185
3,HID260089,2400,1.5
17,HID260175,3500,2.5
4,HID260253,230,0.048
21,HID260301,3000,0.3
17,HID260368,5000,5
25,HID260401,2000,0.88
25,HID260500,2500,1.5
21,HID260560,1700,0.5
15,HID260568,500,0.5
6,HID260574,1300,0.2025
14,HID260697,0,0
7,HID260704,1500,0.43
14,HID260726,12000,1.5
17,HID260772,0,0
2,HID260864,30300,11.9
14,HID261125,2000,1.14
14,HID261145,2200,0.45
25,HID261222,500,0.1
14,HID261312,2500,1.4
17,HID261358,88,0.01
14,HID261490,1000,0.4
3,HID261562,0,0
5,HID261672,1200,0.5
14,HID261699,500,0.3
25,HID261735,1500,0.85
19,HID262170,0,0
14,HID262197,8000,2
20,HID262257,150,0.2
8,HID262283,0,0
4,HID262309,3000,0.975
5,HID262388,2200,1.15
20,HID262440,8500,2.35
21,HID262495,2500,0.21
17,HID262557,16700,14.3
14,HID262670,0,0
8,HID262818,0,0
1,HID262915,1500,0.3
8,HID262971,0,0
21,HID263042,1000,0.3
25,HID263063,0,0
13,HID263131,5300,4
14,HID263140,1300,0.67
3,HID263164,0,0
2,HID263208,0,0
8,HID263306,1400,0.8
2,HID263313,3000,1.5
5,HID263327,2240,0.8
5,HID263338,0,0
6,HID263542,500,0.3
19,HID263690,0,0
5,HID264007,0,0
15,HID264043,20000,12
14,HID264091,1800,0.55
7,HID264175,2000,1.04
8,HID264177,0,0
6,HID264179,50800,12.8
2,HID264307,10000,5
5,HID264317,1200,1
19,HID264351,0,0
10,HID264497,1500,0.7
20,HID264510,1000,0.6
3,HID264525,1800,1
13,HID264890,1200,2
14,HID264911,1980,0.64
1,HID264919,0,0
3,HID264972,0,0
14,HID264992,4500,0.8
25,HID264994,3850,0.35
23,HID265062,300,0.43
8,HID265168,1850,0.4
23,HID265169,0,0
25,HID265215,420,0.16
22,HID265227,3300,1.08
4,HID265228,850,0.5
25,HID265405,980,0.3
24,HID265435,0,0
5,HID265443,1500,0.7
2,HID265645,0,0
14,HID265670,1500,0.5
21,HID265764,720,0.34
20,HID265766,1100,0.62
20,HID265842,5000,1.5
8,HID265949,0,0
3,HID265957,24000,6.5
4,HID265983,36000,6
6,HID266010,0,0
8,HID266040,0,0
3,HID266072,0,0
8,HID266099,0,0
4,HID266175,500,0.56
25,HID266380,400,0.2
5,HID266403,260,0.1
21,HID266407,1700,0.7
2,HID266430,2000,1
17,HID266564,3000,2.5
6,HID266730,250,0.2
14,HID266802,4500,2.5
17,HID266884,1120,0.8
15,HID266963,4000,4
2,HID266996,1000,0.5
21,HID267032,500,0.3
21,HID267103,2000,1
6,HID267198,0,0
7,HID267212,0,0
3,HID267259,0,0
15,HID267260,0,0
8,HID267268,0,0
22,HID267509,1000,0.58
14,HID267594,1000,0.47
14,HID267665,11780,2.5
14,HID267701,30000,6.71
3,HID267768,0,0
7,HID267793,200,0.38
14,HID267835,0,0
23,HID267861,1320,0.5
25,HID267874,6000,1.5
8,HID267877,4600,0.5
2,HID267954,21550,16.8
21,HID268010,2000,0.5
5,HID268393,3000,2
5,HID268557,1500,1
21,HID268617,1500,0.45
4,HID268626,1000,0.5
25,HID268695,560,0.2
10,HID268705,0,0
21,HID268722,18000,2.3
16,HID268798,700,0.3
9,HID268832,2000,0.9
20,HID268833,3000,0.8
4,HID268898,2000,0.5
8,HID268927,2205,0.25
13,HID268928,1600,0.6
21,HID269074,2500,0.5
2,HID269160,2340,0.4
14,HID269185,1050,1.3
2,HID269295,3000,1
21,HID269334,10000,1.5
17,HID269425,0,0
5,HID269481,6000,2.31
2,HID269586,7000,3
3,HID269594,2000,1.5
15,HID269645,0,0
14,HID269739,2000,0.7
17,HID269777,2600,1.06
10,HID269975,750,0.5
20,HID269985,450,0.2
7,HID269992,1250,0.5
18,HID270139,0,0
22,HID270233,4000,4
1,HID270281,1000,1
15,HID270329,2000,4
14,HID270546,800,0.5
4,HID270548,320,0.044
14,HID270593,5000,0.6
5,HID270666,1200,1
1,HID270716,800,0.98
21,HID270900,16000,4
8,HID271046,70000,12
12,HID271063,450,0.7
2,HID271073,70000,18
15,HID271141,1400,0.5
2,HID271234,0,0
12,HID271276,0,0
2,HID271390,3000,1
20,HID271525,3000,1.37
2,HID271638,2400,0.7
17,HID271781,3000,2
2,HID271848,4500,2.5
2,HID271905,1000,1
21,HID272095,650,0.3
11,HID272121,2500,1
2,HID272135,0,0
16,HID272263,0,0
23,HID272319,1375,0.5
15,HID272443,1800,2
21,HID272773,1500,0.5
22,HID272825,0,0
5,HID272851,2500,0.55
14,HID272864,350,0.3
13,HID272904,2500,2
5,HID273017,1200,0.6
15,HID273047,200,0.1
4,HID273081,4700,2.06
2,HID273087,0,0
5,HID273157,2500,0.8
21,HID273195,1500,0.6
21,HID273240,1000,0.2
6,HID273327,0,0
20,HID273343,7000,6
20,HID273347,3300,2.2
18,HID273472,0,0
22,HID273766,0,0
15,HID273807,0,0
15,HID273946,2500,4
22,HID274254,0,0
4,HID274352,4000,2.5
20,HID274354,3840,1.8
8,HID274599,0,0
9,HID274603,0,0
