hhid,fhh,covid_shock,ag_comm,irrigation,drought,flood,extension_training,animal_ded_area,rice,feed_Chickens,feed_Cattle
HID143056,0,1,2,1,1,0,,1,1,,
HID143096,0,2,2,0,0,0,,1,0,2,
HID143146,0,1,2,1,1,0,,1,1,1,1
HID143161,1,1,2,0,0,0,,0,1,1,1
HID143170,0,1,2,1,0,0,,1,0,2,
HID143304,0,2,2,1,1,0,,1,0,2,
HID143360,0,1,2,1,0,0,,1,0,1,1
HID143377,0,1,2,1,0,0,,1,1,1,1
HID143455,0,1,2,1,0,0,,1,1,1,
HID143478,1,1,2,0,0,0,,0,1,2,1
HID143566,0,2,2,1,0,0,,1,1,2,2
HID143606,0,1,2,1,0,0,,1,1,1,1
HID143619,0,1,2,1,1,0,,1,1,1,
HID143646,0,1,2,1,0,0,,1,0,2,1
HID143715,0,1,2,1,0,0,,1,1,1,1
HID143834,0,1,2,1,0,0,,1,1,1,1
HID143927,1,1,2,1,0,0,,1,1,1,1
HID144083,0,1,2,1,0,0,,1,1,2,
HID144298,0,1,2,1,0,0,,1,0,1,
HID144302,0,1,2,1,0,0,,1,1,,1
HID144313,0,1,2,0,0,0,,1,1,,1
HID144315,0,1,2,1,0,0,,1,1,3,
HID144332,0,1,2,1,0,0,,1,0,2,
HID144343,1,2,2,1,1,0,,1,1,1,
HID144358,0,1,2,1,1,0,,1,1,1,
HID144414,0,1,2,0,1,1,,1,1,2,
HID144449,1,1,2,1,0,0,,1,1,1,
HID144477,0,1,2,1,0,0,,1,1,1,1
HID144559,0,1,2,0,0,0,,1,0,,1
HID144621,1,1,2,1,0,1,,1,1,1,
HID144632,1,1,2,1,0,0,,1,1,3,
HID144803,0,1,2,0,0,1,,1,1,1,1
HID144881,0,1,2,1,0,0,,1,1,2,
HID144965,0,1,1,1,0,0,,1,1,1,
HID145062,1,1,2,1,1,0,,1,1,1,
HID145344,0,1,2,1,0,0,,1,0,2,
HID145345,0,1,2,0,0,0,,1,1,1,1
HID145366,0,1,2,1,0,0,,1,1,2,1
HID145370,0,1,2,0,0,0,,0,1,1,1
HID145443,0,1,2,1,0,1,,1,1,1,
HID145546,0,1,2,1,0,1,,1,1,2,
HID145702,0,1,2,1,0,0,,1,1,1,
HID145933,0,1,2,0,1,0,,1,1,1,1
HID145942,0,1,2,1,1,0,,1,1,1,
HID146091,1,1,2,1,0,0,,1,1,2,
HID146460,0,2,2,1,0,0,,1,0,2,2
HID146542,1,1,2,1,1,1,,1,1,1,1
HID146552,0,1,2,0,0,0,,1,1,,1
HID146662,0,1,2,,0,1,,1,0,2,
HID146672,1,1,2,1,1,0,,1,0,1,
HID146691,0,1,2,1,0,0,,1,1,1,1
HID146904,0,1,2,1,0,0,,1,1,2,1
HID146985,0,1,2,0,0,0,,1,0,,
HID147043,0,1,2,1,0,0,,1,1,2,
HID147069,0,1,2,1,0,0,,1,1,1,1
HID147295,1,1,2,1,0,0,,1,1,1,
HID147374,0,1,2,1,0,0,,1,1,1,1
HID147441,0,1,2,0,0,0,,1,1,2,2
HID147557,0,1,2,1,0,0,,1,1,2,
HID147746,0,1,2,1,0,0,,0,1,1,
HID147761,0,1,2,1,0,1,,1,1,2,2
HID148023,1,2,2,1,0,1,,1,1,2,2
HID148045,0,1,2,1,0,0,,1,0,2,
HID148048,0,1,2,1,1,0,,1,1,2,
HID148055,0,1,2,1,1,0,,1,1,1,
HID148224,0,1,2,0,0,0,,1,0,1,
HID148297,0,1,2,1,0,0,,1,1,2,1
HID148327,0,1,2,1,0,0,,1,0,1,
HID148335,0,1,2,1,0,0,,1,0,2,
HID148376,0,1,2,1,0,0,,1,1,1,
HID148438,1,1,2,,0,0,,1,0,1,
HID148449,0,1,2,1,0,0,,1,1,1,
HID148514,0,1,2,0,0,0,,1,1,1,
HID148553,0,1,2,1,1,0,,1,1,1,1
HID148686,0,1,2,1,0,0,,1,1,1,
HID149084,0,1,2,1,0,0,,1,0,2,
HID149249,0,1,2,1,0,0,,1,1,1,
HID149306,0,1,2,,0,0,,1,0,,2
HID149343,0,1,2,0,0,0,,0,0,1,
HID149380,1,1,2,1,0,0,,1,1,1,1
HID149518,0,1,2,1,0,1,,0,1,,1
HID149527,0,2,1,0,0,1,,1,1,2,2
HID149537,1,1,2,1,0,0,,1,0,1,
HID149634,1,1,2,1,0,1,,0,1,1,
HID149644,0,1,2,1,0,0,,1,1,1,1
HID149739,0,1,2,0,0,0,,1,0,2,
HID149806,0,2,2,1,0,0,,1,1,2,
HID149870,0,1,2,1,0,0,,1,1,1,1
HID149980,0,2,2,0,0,0,,1,0,1,
HID150063,0,1,2,0,1,0,,1,1,1,
HID150076,0,1,2,1,0,0,,1,1,2,
HID150116,0,1,2,1,0,0,,1,1,2,1
HID150129,0,1,2,1,0,0,,1,1,1,1
HID150155,0,1,2,1,0,0,,1,1,1,1
HID150161,0,1,2,1,1,0,,1,1,1,1
HID150189,0,1,2,1,0,0,,1,1,1,1
HID150215,0,1,2,0,0,0,,1,1,1,
HID150225,0,2,2,1,1,0,,1,0,2,1
HID150268,0,1,2,1,0,0,,1,1,1,
HID150410,1,1,2,1,1,0,,1,1,1,
HID150518,1,1,2,1,0,0,,1,1,1,1
HID150585,0,1,2,0,0,0,,1,1,1,
HID150604,1,1,2,1,0,0,,1,1,,
HID150674,1,1,2,1,0,0,,1,1,2,1
HID150755,1,1,2,1,0,0,,1,1,1,1
HID151037,0,1,2,1,1,0,,0,1,1,
HID151134,0,1,2,1,0,0,,1,0,1,1
HID151293,1,1,2,1,0,0,,1,0,2,
HID151308,0,1,2,1,0,0,,1,1,1,1
HID151379,1,2,2,1,1,0,,1,0,1,
HID151394,0,1,2,1,0,0,,1,1,2,
HID151421,0,1,2,1,0,0,,1,1,1,
HID151473,0,1,2,,0,0,,1,0,2,
HID151536,0,1,2,1,0,0,,1,1,,1
HID151634,0,1,2,,0,0,,1,0,2,
HID151682,0,1,2,1,0,0,,1,0,2,
HID151807,0,2,2,1,0,1,,0,1,2,
HID151818,0,1,2,1,0,0,,1,1,1,
HID151850,0,1,2,1,0,0,,1,1,2,1
HID151889,0,2,1,1,0,0,,1,0,1,
HID151960,1,1,2,1,0,0,,1,0,1,
HID152008,1,1,2,1,0,0,,1,0,2,
HID152040,0,1,2,0,0,0,,1,0,1,1
HID152075,0,1,2,1,0,1,,1,1,,1
HID152095,0,1,2,0,1,0,,1,1,1,
HID152241,0,1,2,1,0,0,,1,0,1,1
HID152378,0,1,2,0,0,0,,1,1,2,2
HID152769,1,1,2,1,0,0,,1,1,1,
HID152815,0,1,2,1,0,0,,1,1,,1
HID152890,0,2,1,0,0,0,,1,0,2,
HID152981,0,1,2,1,0,0,,1,0,2,
HID152998,0,1,2,1,0,0,,1,0,,1
HID153004,0,1,2,1,0,0,,1,1,1,1
HID153136,1,1,2,1,0,0,,1,0,2,
HID153165,0,1,2,1,0,0,,1,1,1,1
HID153219,0,1,2,1,1,0,,1,1,1,
HID153245,1,1,2,1,0,0,,1,1,1,1
HID153278,1,1,2,0,0,0,,1,1,2,1
HID153452,0,1,2,1,0,0,,1,1,2,1
HID153515,1,1,2,0,0,0,,1,1,1,
HID153705,1,1,2,0,0,0,,1,1,1,
HID153798,0,1,2,1,1,0,,1,1,1,
HID153816,0,1,2,1,0,0,,1,1,1,1
HID153961,0,1,2,,0,0,,1,0,1,
HID153965,0,1,2,1,0,0,,1,1,,1
HID154012,1,1,2,1,0,0,,1,1,1,1
HID154057,0,2,2,1,0,0,,1,1,2,
HID154167,0,1,2,1,0,0,,1,1,,1
HID154242,1,1,2,1,0,1,,1,1,1,
HID154318,0,1,2,,0,0,,1,0,1,
HID154337,0,1,2,1,0,0,,0,1,,1
HID154348,1,2,2,1,0,1,,1,0,1,
HID154450,0,1,2,1,1,0,,1,1,1,
HID154480,0,1,2,1,0,0,,1,1,,1
HID154548,0,1,2,1,0,0,,1,1,1,1
HID154569,0,1,2,0,0,0,,0,1,,
HID154719,0,1,2,1,1,0,,1,1,1,1
HID154723,0,1,2,1,0,0,,1,0,1,
HID154778,0,1,2,1,0,0,,1,1,1,
HID154835,1,1,2,1,0,0,,1,1,1,
HID154876,0,1,2,1,0,1,,1,1,1,1
HID154906,0,1,2,1,0,0,,1,1,1,1
HID154938,1,1,2,1,0,0,,1,1,1,1
HID155008,0,1,2,1,0,0,,1,1,1,
HID155294,0,1,2,,0,0,,1,0,,1
HID155301,0,1,2,1,0,0,,1,1,2,1
HID155339,0,1,2,1,0,0,,1,1,2,2
HID155363,1,1,2,0,0,0,,1,1,1,
HID155447,1,1,2,0,0,0,,1,1,1,
HID155549,0,1,2,1,0,0,,1,1,2,
HID155664,1,1,2,1,0,0,,0,0,1,
HID155733,0,1,2,0,0,0,,1,1,,1
HID155741,1,1,2,1,0,0,,1,1,2,1
HID155761,0,1,2,1,0,0,,1,1,1,1
HID155775,0,1,2,1,0,0,,1,1,,1
HID155797,1,1,2,1,0,0,,1,1,,1
HID155840,1,1,2,1,0,0,,1,1,1,1
HID156103,0,1,2,1,1,0,,1,1,1,
HID156193,1,1,2,1,0,0,,1,0,1,1
HID156256,0,1,2,,0,0,,1,0,1,
HID156307,0,1,2,1,0,0,,1,1,3,
HID156376,0,1,2,1,0,0,,1,1,2,
HID156433,0,1,2,0,0,0,1,1,1,1,1
HID156574,0,1,2,0,0,0,,1,1,1,
HID156646,0,1,2,1,1,0,,1,1,1,1
HID156668,1,2,2,1,0,1,,1,0,2,
HID156752,0,1,2,1,1,0,,1,1,1,1
HID156803,0,1,2,1,0,0,,1,1,1,
HID156812,0,1,2,1,0,0,,1,1,1,1
HID156915,0,1,2,0,0,0,,1,1,1,
HID156948,0,2,2,1,1,0,,1,0,2,
HID157190,0,1,2,1,0,0,,1,1,1,1
HID157223,0,1,2,1,0,1,,1,1,1,
HID157257,1,1,2,1,0,1,,1,0,1,
HID157400,1,2,2,0,0,0,,1,1,1,
HID157426,0,1,2,0,1,0,,1,1,1,1
HID157480,1,1,2,1,0,0,,1,1,1,1
HID157558,0,1,2,1,0,0,,1,0,1,
HID157617,0,1,2,,0,0,,0,0,1,
HID157681,0,2,2,1,0,0,,1,1,1,1
HID157690,0,1,2,1,0,0,,1,1,1,
HID157703,0,1,2,1,0,0,,1,1,1,1
HID157799,0,1,2,1,0,0,,1,0,2,
HID157860,0,2,2,1,0,0,,1,1,2,1
HID157879,0,1,2,1,0,0,,1,0,1,1
HID157927,0,1,2,1,0,0,,1,0,1,1
HID157999,0,1,2,1,1,0,,1,1,1,
HID158042,0,1,2,1,0,1,,1,1,2,
HID158144,0,1,2,0,0,0,,1,0,1,
HID158564,1,1,2,0,0,0,,1,1,1,
HID158567,1,1,2,0,0,0,,1,1,1,
HID158580,0,1,2,1,1,0,,1,1,1,1
HID158757,1,1,2,1,0,0,,1,0,1,
HID158879,0,1,2,1,0,1,,1,1,1,1
HID158936,1,1,2,1,1,0,,1,1,1,1
HID158940,0,1,2,1,0,0,,1,0,1,
HID158985,0,1,2,1,0,0,1,1,1,1,1
HID159041,0,1,1,1,0,0,,1,1,1,
HID159049,0,1,2,0,0,0,,1,1,1,1
HID159066,0,1,2,1,0,0,,1,1,1,1
HID159218,0,1,2,1,1,0,,1,1,1,
HID159376,0,1,2,1,1,1,,1,0,2,
HID159533,0,1,2,0,0,1,,1,1,,
HID159537,1,1,2,0,0,0,,1,1,,1
HID159618,0,1,2,1,0,0,,1,1,1,
HID159706,0,1,2,1,0,0,,1,0,2,
HID159726,0,1,2,1,0,0,,1,1,1,1
HID159775,1,1,2,0,0,0,,1,0,,
HID159829,1,1,2,1,1,0,,1,1,1,1
HID159836,1,1,2,1,0,0,,1,1,,1
HID159918,0,1,2,1,0,0,,1,1,2,2
HID160263,0,1,2,1,0,0,,1,1,,1
HID160393,0,1,2,1,0,0,,1,1,2,1
HID160499,0,1,2,1,0,0,,1,1,2,
HID160769,0,2,2,1,0,0,,1,1,1,1
HID160778,0,1,2,1,0,0,,1,1,2,
HID160857,0,1,2,1,0,0,,1,1,2,
HID160901,1,1,2,1,1,0,,1,1,1,
HID160966,0,1,1,1,1,0,,1,1,1,1
HID161039,0,1,2,1,0,0,,1,0,1,1
HID161241,0,1,2,1,0,0,,0,1,,1
HID161303,0,1,2,1,0,0,,1,1,1,1
HID161358,1,1,2,1,0,0,,1,0,1,
HID161368,0,1,2,1,0,0,,1,1,2,2
HID161385,0,1,2,1,0,0,,1,0,1,
HID161417,0,1,2,1,1,0,,1,0,2,
HID161462,1,1,2,0,1,0,,1,0,1,1
HID161510,0,1,2,0,1,0,,1,1,1,1
HID161522,0,2,2,1,1,0,,1,1,,1
HID161540,0,1,2,1,0,0,,1,1,2,
HID161621,0,1,2,1,0,0,,1,1,1,
HID161645,0,1,2,1,0,1,,1,1,2,1
HID161682,0,1,2,1,0,0,,1,0,1,
HID161705,0,1,2,1,0,0,,1,0,1,
HID161734,0,1,2,1,0,0,,1,0,1,
HID162030,0,1,2,1,0,0,,1,1,1,1
HID162380,0,1,2,1,0,0,,0,1,,1
HID162385,0,1,2,1,0,0,,1,0,1,1
HID162390,0,1,2,1,1,0,,1,1,1,1
HID162463,0,1,1,0,0,0,1,1,1,1,
HID162587,0,1,2,1,0,0,,1,1,1,1
HID162781,0,1,2,0,0,0,,1,1,1,
HID162786,0,1,2,1,0,0,,1,0,1,
HID162808,0,1,2,1,0,0,,1,1,1,
HID162817,0,1,2,1,0,0,,1,1,1,1
HID162877,0,1,2,1,0,0,,1,1,1,
HID163002,0,2,2,1,1,1,,1,1,1,1
HID163087,0,1,2,1,1,0,,1,0,1,
HID163289,0,2,2,1,0,0,,1,0,1,1
HID163368,1,1,2,1,0,0,,1,1,1,1
HID163391,0,2,2,,0,0,,0,0,1,
HID163426,0,1,2,0,0,0,,1,0,,1
HID163456,1,1,2,0,1,0,,1,1,1,1
HID163479,1,2,2,1,1,1,,1,1,1,
HID163530,0,1,2,0,0,0,,1,1,1,2
HID163647,0,1,2,1,0,0,,1,1,1,1
HID163677,0,2,1,0,0,0,,1,1,2,
HID163897,1,1,2,1,0,0,,1,1,1,2
HID163929,1,1,2,1,0,0,,1,1,1,
HID163950,0,1,2,1,0,0,,1,1,1,1
HID163978,1,1,2,1,0,0,,1,0,,
HID164140,1,1,2,0,1,0,,1,1,2,
HID164203,0,1,2,0,0,0,,1,1,,1
HID164242,0,1,2,1,0,0,,1,1,1,
HID164264,0,1,2,0,0,0,,1,0,2,
HID164478,0,1,2,0,0,0,,1,0,1,
HID164604,0,1,2,1,0,0,,1,0,2,
HID164640,0,1,2,1,0,0,,1,1,1,1
HID164796,1,1,2,,0,0,,1,0,1,
HID164986,1,1,2,1,0,0,,1,1,1,1
HID165064,1,1,2,1,0,0,,1,1,1,
HID165234,1,1,2,0,0,0,,1,1,2,
HID165292,0,1,2,1,1,0,,1,1,1,1
HID165356,0,1,2,1,0,1,,1,1,1,
HID165358,1,1,2,1,0,0,,1,1,1,
HID165389,1,1,2,0,0,0,,1,1,1,1
HID165418,0,1,2,1,1,0,,1,1,1,
HID165486,0,1,2,1,0,0,,1,1,,1
HID165554,1,1,2,,0,0,,1,0,1,
HID165562,0,1,2,1,0,0,,1,0,1,1
HID165665,0,1,1,1,0,0,,1,1,1,
HID165789,0,1,2,1,0,0,,1,1,1,
HID165949,0,1,2,1,0,0,,1,0,1,
HID166065,0,1,2,0,1,0,,1,1,,1
HID166342,0,1,2,0,1,0,,1,1,1,
HID166350,0,1,2,,0,0,,1,0,1,
HID166553,1,1,2,1,0,0,,1,0,1,
HID166572,0,1,2,1,1,0,,1,0,2,
HID166700,0,1,2,0,0,0,,1,0,1,
HID166765,0,1,2,1,0,0,,1,1,1,1
HID166925,0,1,2,1,0,0,,1,1,2,
HID166986,0,1,2,1,0,0,,1,1,1,1
HID167033,0,1,2,1,0,0,,1,0,,1
HID167081,0,2,2,1,0,0,,1,0,2,
HID167082,1,1,2,,0,0,,1,0,,1
HID167194,1,1,2,0,0,1,,1,1,1,1
HID167251,1,1,2,1,1,0,,1,1,1,1
HID167263,1,1,2,1,0,0,,1,1,2,
HID167360,0,1,2,1,0,0,,1,0,1,
HID167423,1,1,2,1,1,0,,1,1,,
HID167451,0,1,2,1,0,0,,1,0,2,1
HID167507,1,1,2,1,0,0,,1,1,2,2
HID167616,1,1,2,1,1,0,,1,1,1,
HID167689,1,1,2,1,0,0,,1,1,1,
HID167777,0,1,2,0,0,0,,1,1,2,2
HID167794,0,2,2,1,0,0,,1,0,1,
HID167879,0,1,2,1,0,0,,1,0,1,
HID167950,0,1,2,,0,0,,1,0,2,
HID168045,1,1,2,0,0,0,,1,1,2,1
HID168114,0,1,2,0,0,1,,1,0,1,
HID168128,1,1,2,0,0,0,,1,0,1,
HID168527,0,1,2,1,0,0,,1,0,,
HID168544,0,1,2,1,0,0,,1,1,1,
HID168698,0,1,2,1,0,0,,1,1,1,1
HID168964,0,1,2,1,1,0,,1,1,2,
HID169164,1,1,2,1,0,0,,1,0,1,1
HID169176,1,1,2,1,0,0,,1,1,2,
HID169206,0,1,2,1,1,0,,1,1,1,1
HID169208,0,2,2,1,1,0,,1,1,1,1
HID169363,0,1,2,0,0,0,,1,1,2,
HID169368,0,1,2,1,0,0,,1,1,2,1
HID169625,0,1,2,0,0,0,,1,1,1,1
HID170067,0,1,2,,0,0,,1,0,1,
HID170104,1,1,2,1,1,0,,1,1,1,
HID170116,0,1,2,1,0,0,,1,1,1,2
HID170183,0,1,2,1,0,0,,1,1,,2
HID170191,1,1,2,1,1,0,,1,1,,1
HID170201,0,1,2,0,0,0,,1,1,,1
HID170356,1,1,2,,0,0,,1,0,2,
HID170443,1,2,2,1,1,1,,1,1,1,1
HID170493,0,1,2,1,0,0,,0,0,1,
HID170506,0,1,2,1,0,0,,1,1,2,2
HID170589,0,1,2,1,0,0,,1,0,1,
HID170794,1,1,2,1,1,0,,1,1,1,
HID170955,1,1,2,1,0,0,,1,1,2,2
HID170973,1,1,2,1,0,0,,1,1,1,
HID171040,0,1,2,0,1,0,,1,1,1,
HID171299,0,2,2,1,0,1,,1,1,1,
HID171315,0,1,2,1,0,0,,1,0,2,
HID171325,0,1,2,1,0,0,,1,1,,1
HID171326,0,1,2,1,0,0,,1,1,1,1
HID171439,0,1,2,1,0,0,,1,1,1,1
HID171629,0,1,2,,0,0,,1,0,2,
HID171634,0,1,2,1,0,0,,1,1,1,
HID171687,0,1,2,1,0,0,,1,1,1,
HID171717,0,1,2,1,0,1,,1,1,2,
HID171847,0,1,2,1,0,0,,1,0,1,
HID171870,0,1,2,1,0,0,,1,0,1,
HID171912,1,1,2,1,0,1,,1,1,2,1
HID172132,0,1,2,1,0,0,,1,1,1,
HID172176,1,1,2,1,0,0,,1,1,1,
HID172212,0,1,2,1,0,0,,1,1,1,1
HID172235,1,1,2,1,0,0,,1,1,2,
HID172269,0,1,2,,0,0,,1,0,2,
HID172291,0,1,1,1,0,0,,1,1,2,2
HID172308,0,1,2,,0,0,,1,0,2,
HID172536,1,1,2,1,1,0,,1,1,1,
HID172666,0,1,2,1,1,0,1,1,1,2,
HID172716,0,2,2,1,0,0,,1,1,2,1
HID172757,0,1,2,1,0,0,,1,1,1,1
HID172824,1,1,2,1,0,0,,1,1,2,1
HID172924,0,1,2,0,0,0,1,1,1,2,
HID173025,0,1,2,1,0,0,,1,1,1,
HID173048,0,1,2,1,0,0,,1,0,2,1
HID173154,0,1,2,1,0,0,,1,1,1,
HID173281,0,2,2,1,1,0,,1,1,1,1
HID173293,1,1,2,0,0,0,,1,1,2,
HID173373,0,1,2,1,0,0,,1,1,1,
HID173405,0,1,2,1,0,0,,1,1,1,
HID173675,0,1,2,1,1,1,,1,1,1,1
HID173738,0,1,2,0,0,1,,1,1,1,
HID173869,0,1,2,1,0,0,,1,1,1,1
HID173938,0,2,2,0,0,0,,1,0,1,
HID173948,0,1,2,1,0,0,,1,0,1,
HID173995,0,1,2,1,0,0,,1,1,1,1
HID174206,0,1,2,1,0,0,,0,1,1,1
HID174334,0,1,2,1,0,0,,1,1,1,1
HID174341,0,1,2,1,0,0,,1,1,1,1
HID174348,1,1,2,1,0,0,,1,1,1,1
HID174405,0,1,2,,0,0,,1,0,1,
HID174497,0,1,2,1,0,0,,1,0,1,
HID174536,0,2,2,1,1,0,,1,1,1,1
HID174597,0,2,2,,0,0,,1,0,2,
HID174622,1,1,2,1,0,0,,1,1,1,1
HID174662,0,1,2,1,0,0,,1,1,2,2
HID174696,1,2,2,1,0,1,,1,1,1,
HID174748,0,2,1,0,0,1,,1,1,2,2
HID174812,0,1,2,1,1,0,,1,1,2,
HID174838,1,1,2,0,1,0,,1,1,1,
HID174861,0,1,2,0,0,0,,1,1,1,
HID174945,1,1,2,0,1,1,,1,1,1,1
HID175002,0,1,2,1,1,0,,1,1,1,
HID175015,1,1,2,1,0,0,,1,1,1,2
HID175068,0,1,2,1,0,0,,1,1,1,
HID175095,0,1,2,1,0,0,,1,0,2,
HID175108,0,1,2,0,0,0,,0,1,1,1
HID175198,1,1,2,1,1,0,,1,0,1,
HID175327,0,1,2,1,0,0,,1,1,1,1
HID175334,0,1,2,0,0,0,,1,0,,1
HID175617,1,1,2,1,0,0,,1,0,1,
HID175641,0,1,2,1,1,0,,1,1,2,2
HID175656,0,1,2,1,0,0,,1,1,2,1
HID175832,0,1,2,1,0,0,,1,1,1,1
HID176039,0,2,2,1,1,0,,1,1,2,
HID176095,0,1,2,1,1,0,,1,0,1,
HID176128,0,2,2,1,0,0,,1,0,,
HID176467,1,1,2,1,0,1,,1,1,,1
HID176579,0,1,2,1,0,0,,1,1,1,1
HID176667,1,1,2,1,0,0,,1,1,,1
HID176715,1,1,2,1,1,0,,0,0,1,
HID176751,0,1,2,0,1,0,,1,1,1,1
HID176794,0,1,2,1,0,0,,1,0,1,
HID176825,1,1,2,1,0,0,,1,1,2,1
HID176902,1,1,2,1,0,0,,1,1,2,
HID176939,1,1,2,,0,0,,1,0,1,
HID176957,0,1,2,1,0,0,,1,1,1,
HID176968,0,1,2,1,0,0,,1,1,2,1
HID176999,0,1,2,1,0,0,,0,0,,
HID177054,0,2,2,1,0,1,,1,0,1,1
HID177081,0,1,2,1,1,0,,1,1,1,
HID177110,1,1,2,1,1,0,,1,1,1,
HID177143,0,1,2,1,0,0,,1,1,1,1
HID177181,0,1,2,1,0,0,,1,1,1,1
HID177269,0,1,2,0,0,0,,1,1,1,1
HID177328,1,1,2,,0,0,,1,0,1,
HID177386,0,1,2,1,0,0,,1,1,1,
HID177497,0,1,2,1,0,0,,1,0,1,
HID177546,0,1,2,,0,0,,1,0,1,
HID177588,0,1,2,1,0,1,,1,1,1,1
HID177667,0,1,2,,0,0,,1,0,1,
HID177842,0,1,2,1,0,0,,1,0,2,
HID177949,0,1,2,1,0,0,,1,1,1,1
HID177991,1,1,2,0,0,0,,1,1,,1
HID178019,0,2,2,1,0,1,,1,1,1,
HID178129,0,1,2,1,0,0,,1,0,1,
HID178267,0,1,2,0,0,0,,1,1,2,1
HID178276,1,1,2,1,0,0,,1,0,1,
HID178374,1,2,2,1,0,0,,1,0,1,
HID178400,1,1,2,1,1,0,,1,0,1,
HID178494,0,1,2,1,0,1,,1,1,1,1
HID178504,0,1,2,1,0,0,,1,1,1,1
HID178509,0,1,2,1,1,0,,1,1,1,
HID178545,0,1,2,,0,0,,1,0,1,
HID178682,0,2,2,1,0,0,0,1,1,1,1
HID178846,0,2,2,1,0,1,0,1,0,1,
HID178859,0,1,2,1,0,0,,1,0,1,
HID178908,0,1,2,1,0,0,,1,0,1,1
HID178986,0,1,2,0,0,0,,1,1,,1
HID179116,1,1,2,0,0,0,,1,1,1,
HID179135,0,1,2,1,0,0,,1,0,1,
HID179397,0,1,2,,0,0,,1,0,1,
HID179417,0,1,2,,1,0,,1,0,1,1
HID179452,0,1,2,1,0,0,,1,0,1,1
HID179641,0,2,1,0,0,0,,1,0,2,
HID179800,0,1,2,1,0,0,,1,1,1,1
HID179888,0,1,2,1,0,0,,1,1,1,
HID179992,1,2,2,0,0,0,,1,0,2,
HID180001,0,1,2,1,0,0,,1,0,1,
HID180145,0,1,2,1,0,0,,1,1,1,
HID180171,0,1,2,1,0,0,,1,1,2,
HID180288,0,2,2,0,1,0,,1,0,1,
HID180371,1,1,2,1,0,1,,1,1,1,2
HID180381,1,1,2,1,1,0,,1,1,1,1
HID180538,0,1,2,1,1,0,,1,1,1,1
HID180748,0,1,2,0,0,0,,1,1,,1
HID180778,1,1,2,1,0,0,,1,1,1,
HID180810,1,1,2,,0,0,,1,0,1,1
HID180882,0,1,2,0,0,0,,1,0,1,
HID180887,0,1,2,0,0,0,,1,1,1,1
HID181003,0,1,2,1,0,0,,1,1,1,
HID181088,1,1,2,1,0,0,,1,0,1,
HID181105,0,1,2,1,0,0,,1,1,,
HID181111,0,1,2,1,0,0,,1,1,1,
HID181195,1,2,2,1,1,0,,1,1,1,
HID181203,0,1,2,1,0,0,,1,1,,1
HID181212,0,1,2,1,0,0,,1,1,1,
HID181234,1,1,2,1,0,0,,1,0,1,
HID181259,0,1,2,1,0,0,,1,1,2,1
HID181366,0,1,2,1,1,0,,1,1,2,2
HID181431,0,1,2,1,1,0,,1,1,1,
HID181458,0,1,2,1,0,0,,1,1,,1
HID181674,0,1,2,1,0,0,,1,1,1,1
HID181753,0,1,2,1,0,0,,1,1,1,1
HID181816,1,2,2,1,0,0,,1,1,2,2
HID181842,1,1,2,1,0,0,,1,1,2,
HID181889,1,1,2,0,0,0,,1,0,1,1
HID181948,1,1,2,1,0,0,,1,0,1,
HID181997,1,1,2,0,1,1,,1,1,1,
HID182046,0,2,2,1,0,0,0,0,0,1,
HID182081,0,1,2,0,0,0,,1,1,1,1
HID182128,0,1,2,0,0,0,,1,0,2,
HID182143,1,2,1,0,0,1,,1,1,2,2
HID182156,0,1,2,1,0,0,,1,1,1,
HID182284,0,1,2,1,1,1,,1,1,2,
HID182291,0,1,2,1,0,0,,1,1,,1
HID182437,0,1,2,1,0,0,,1,0,1,
HID182458,0,1,2,1,0,0,,1,1,2,1
HID182484,1,1,2,,0,0,,1,0,1,
HID182517,0,1,2,1,1,0,,1,1,1,
HID182580,1,1,2,1,0,0,,1,0,2,
HID182668,0,1,2,1,0,0,,1,1,1,
HID182782,0,1,2,0,0,0,,1,0,2,
HID182802,1,1,2,1,0,0,,0,1,1,
HID182813,0,1,2,1,1,0,,1,1,2,1
HID182886,1,1,2,1,1,1,,1,1,1,
HID182953,0,1,2,1,0,0,,1,1,2,
HID183088,0,1,2,1,0,0,,1,0,1,
HID183090,1,2,2,0,0,0,,1,0,1,
HID183202,0,1,2,0,0,0,,1,1,2,
HID183282,0,1,2,0,0,0,,1,1,,1
HID183594,1,1,2,1,0,0,,1,1,2,
HID183717,0,1,2,1,1,0,,1,1,2,2
HID183809,0,1,2,0,0,0,,1,0,1,
HID183867,0,1,2,1,0,0,,1,0,1,
HID183946,0,1,2,0,0,0,,1,0,1,
HID184332,1,1,2,1,1,0,,1,1,1,1
HID184334,0,1,2,1,0,0,,1,1,2,1
HID184341,1,1,2,1,1,0,,1,1,1,
HID184508,1,1,2,,0,0,,1,0,1,
HID184557,0,1,2,1,0,0,,1,1,2,
HID184558,1,1,2,1,0,0,,1,1,1,1
HID184647,0,1,2,1,0,0,,1,1,1,
HID184654,1,1,2,1,0,0,,1,1,1,
HID184672,0,1,2,0,1,0,,1,1,,1
HID184684,1,1,2,1,0,0,,1,1,1,1
HID184716,0,1,2,1,1,0,,1,1,1,1
HID184756,0,2,2,1,0,1,,1,1,1,
HID184803,1,2,2,1,1,0,,1,1,1,
HID184849,0,1,2,1,0,0,,1,1,1,1
HID184874,0,1,2,1,0,0,,1,1,1,1
