hhid,feed_Chickens,main_purpose_Chickens,form_contract_Chickens,contract_coverage_Chickens,num_Chickens,own_all_Chickens,own_off_holding_Chickens,births_Chickens,bought_Chickens,purchase_price_Chickens,received_Chickens,deaths_Chickens,sold_Chickens,sale_ppkg_Chickens,stolen_Chickens,gift_Chickens,slghtr_Chickens,meat_sold_Chickens,meat_stock_Chickens,meat_stock_purpose_Chickens,breeding_Chickens,breeding_cost_Chickens,vax_Chickens,num_vax_Chickens,trt_int_parasite_Chickens,trt_ext_parasite_Chickens,trt_vax_spending_Chickens,cur_trt_Chickens,cur_trt_spending_Chickens,months_eggs_collected_Chickens,days_month_eggs_collect_Chickens,daily_avg_egg_prod_Chickens,egg_price_Chickens,purchase_spending_Chickens,provision_feed_Chickens,for_sale_live_Chickens,for_eggs_Chickens,for_gift_Chickens,for_meat_Chickens,for_hh_consum_Chickens,for_savings_Chickens,for_breeding_Chickens,growth_Chickens,loss_Chickens,net_growth_Chickens,num_2020_Chickens,growth_pct_Chickens,loss_pct_Chickens,net_growth_pct_Chickens,mortality_rt_Chickens,vax_pct_Chickens,eggs_total_prod_Chickens,eggs_prod_annualized_Chickens,eggs_lost_pct_Chickens,eggs_kept_pct_Chickens,eggs_kept_Chickens,eggs_lost_Chickens,eggs_own_consump_pct_Chickens,eggs_own_consump_Chickens,eggs_sold_pct_Chickens,eggs_sold_Chickens,egg_price_prov_med_Chickens,egg_price_obs_Chickens,egg_price_impt_Chickens,egg_price_natl_med_Chickens,eggs_value_lost_Chickens,eggs_value_cultiv_Chickens,eggs_value_consump_Chickens,eggs_revenue_Chickens,ppkg_prov_med_Chickens,sale_ppkg_obs_Chickens,sale_ppkg_impt_Chickens,ppkg_natl_med_Chickens,sale_price_Chickens,sale_revenue_Chickens,slghtr_ppkg_Chickens,slghtr_value_Chickens,prod_value_Chickens,area_Chickens,productivity_Chickens,yield_Chickens,feed_Ducks,main_purpose_Ducks,form_contract_Ducks,contract_coverage_Ducks,num_Ducks,own_all_Ducks,own_off_holding_Ducks,births_Ducks,bought_Ducks,purchase_price_Ducks,received_Ducks,deaths_Ducks,sold_Ducks,sale_ppkg_Ducks,stolen_Ducks,gift_Ducks,slghtr_Ducks,meat_sold_Ducks,meat_stock_Ducks,meat_stock_purpose_Ducks,breeding_Ducks,breeding_cost_Ducks,vax_Ducks,num_vax_Ducks,trt_int_parasite_Ducks,trt_ext_parasite_Ducks,trt_vax_spending_Ducks,cur_trt_Ducks,cur_trt_spending_Ducks,months_eggs_collected_Ducks,days_month_eggs_collect_Ducks,daily_avg_egg_prod_Ducks,egg_price_Ducks,purchase_spending_Ducks,provision_feed_Ducks,for_sale_live_Ducks,for_eggs_Ducks,for_gift_Ducks,for_meat_Ducks,for_hh_consum_Ducks,for_savings_Ducks,for_breeding_Ducks,growth_Ducks,loss_Ducks,net_growth_Ducks,num_2020_Ducks,growth_pct_Ducks,loss_pct_Ducks,net_growth_pct_Ducks,mortality_rt_Ducks,vax_pct_Ducks,eggs_total_prod_Ducks,eggs_prod_annualized_Ducks,eggs_lost_pct_Ducks,eggs_kept_pct_Ducks,eggs_kept_Ducks,eggs_lost_Ducks,eggs_own_consump_pct_Ducks,eggs_own_consump_Ducks,eggs_sold_pct_Ducks,eggs_sold_Ducks,egg_price_prov_med_Ducks,egg_price_obs_Ducks,egg_price_impt_Ducks,egg_price_natl_med_Ducks,eggs_value_lost_Ducks,eggs_value_cultiv_Ducks,eggs_value_consump_Ducks,eggs_revenue_Ducks,ppkg_prov_med_Ducks,sale_ppkg_obs_Ducks,sale_ppkg_impt_Ducks,ppkg_natl_med_Ducks,sale_price_Ducks,sale_revenue_Ducks,slghtr_ppkg_Ducks,slghtr_value_Ducks,prod_value_Ducks,area_Ducks,productivity_Ducks,yield_Ducks,weight,province,fhh,covid_shock,ag_comm,livestock_area,rice,area_rice_harvested,area_rice_planted,qty_rice_harvested,qty_rice_own_use,qty_rice_sale,qty_rice_gift,qty_rice_pay,qty_rice_feed,qty_rice_seed,qty_rice_lost,qty_rice_processed,irrigation,drought,flood,extension_training
HID103006,1,3,0,,15,1,0,10,0,,0,30,0,14000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,10,35,-25,40,.25,.875,-.625,.60000002,0,,,,,,,,,,,,,,800,,,,,14000,,14000,16000,32200,0,14000,91000,91000,.001,90999992,14999.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.312373533559,22,1,1,2,.0010000000474975,1,0,0,20000,0,20000,0,0,0,0,0,0,1,0,0,
HID103057,1,3,0,,20,1,0,10,0,,0,7,0,17000,0,0,25,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,10,32,-22,42,.23809524,.76190478,-.52380955,.13461539,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,39100,0,17000,850000,850000,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.177056601868,14,0,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID103066,2,3,0,,4,1,0,3,0,,0,2,0,18000,0,0,2,0,0,,0,,0,0,0,0,,0,,,,,,,1,0,0,0,1,1,0,0,3,4,-1,5,.60000002,.80000001,-.2,.25,0,,,,,,,,,,,,,,800,,,,,18000,,18000,16000,41400,0,18000,54000,54000,.001,53999996,3999.9998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.2019763782205,5,1,1,2,.0010000000474975,1,0,0,25,5,20,0,0,0,0,0,0,1,0,0,
HID103140,2,3,0,,33,1,0,14,0,,0,2,0,20000,0,0,6,0,0,,1,0,0,0,1,0,65000,0,,,,,,,1,0,0,0,1,1,0,0,14,8,6,27,.51851851,.2962963,.22222222,.048780486,0,,,,,,,,,,,,,,800,,,,,20000,,20000,16000,46000,0,20000,180000,180000,.071999997,2500000,458.33334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.157441168054,18,0,1,2,.0719999969005585,0,0,,0,,,,,,,,,1,0,0,
HID103196,1,3,0,,15,1,0,0,0,,0,0,0,16000,0,0,10,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,0,10,-10,25,0,.40000001,-.40000001,0,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,0,16000,160000,160000,.050000001,3200000,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.264541290753,13,0,1,2,.0500000007450581,1,0,0,6000,2000,4000,0,0,0,0,0,0,1,0,0,
HID103225,1,3,0,,10,1,0,8,0,,0,5,0,17000,0,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,0,0,8,5,3,7,1.1428572,.71428573,.42857143,.33333334,0,,,,,,,,,,,800,,,800,,,,,17000,,17000,16000,39100,0,17000,0,0,.000076923083,0,129999.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.612311835515,21,0,1,2,.0020000000949949,1,0,0,6300,3300,3000,0,0,0,0,0,0,0,0,0,
HID103340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.44696737467849,1,0,1,2,,1,0,0,3000,400,2000,0,0,0,600,0,0,1,0,1,
HID103410,1,1,0,,6,1,1,13,0,,0,7,6,18000,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,0,0,0,0,13,13,0,6,2.1666667,2.1666667,0,.36842105,0,,,,,,,,,,,,,,800,,,,,19000,18000,,16000,41400,248400,18000,0,248400,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.6743183447005,11,1,1,2,,0,0,,0,,,,,,,,,1,0,0,
HID103416,2,3,0,,150,1,0,132,0,,0,40,30,15000,0,0,30,0,0,,0,,1,0,0,0,20000,0,,,,,,,1,1,0,0,1,1,0,0,132,100,32,118,1.1186441,.84745765,.27118644,.16,0,,,,,,,,,,,800,,,800,,,,,15000,15000,,16000,34500,1035000,15000,675000,1710000,.001,1709999872,150000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.673165669939,4,0,1,2,.0010000000474975,1,0,0,1050,750,300,0,0,0,0,0,0,0,1,0,
HID103572,1,3,0,,16,1,0,0,0,,0,0,0,17000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,0,5,-5,21,0,.23809524,-.23809524,0,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,39100,0,17000,119000,119000,.080600001,1476426.8,198.51117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.16992480518,14,1,1,2,.0806000009179115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID103647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.062911651098,21,0,1,2,,1,0,0,3400,1750,1500,0,0,0,150,0,0,1,0,0,
HID103775,1,3,0,,11,1,0,2,0,,0,9,0,14000,0,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,0,0,2,9,-7,18,.11111111,.5,-.3888889,.44999999,0,,,,,,,,,,,,,,800,,,,,14000,,14000,16000,32200,0,14000,0,0,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.025529595758,1,0,1,2,,0,0,,0,,,,,,,,,1,0,0,
HID103871,1,3,0,,10,1,0,8,0,,0,4,0,16000,0,0,0,0,0,,0,,0,0,0,0,,0,,2,10,2,800,,0,0,1,0,0,1,0,0,8,4,4,6,1.3333334,.66666669,.66666669,.2857143,0,40,730.5,0,1,40,0,0,0,0,0,,,800,800,,32000,0,0,16000,,16000,16000,36800,0,16000,0,32000,.00024761906,129230768,40384.613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.202559041927,3,0,1,2,.0052000000141561,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID103915,2,3,0,,5,1,0,30,0,,0,10,0,16000,0,0,10,0,0,,0,,0,0,0,0,,0,,,,,,,1,0,0,0,1,1,0,0,30,20,10,1,30,20,10,.32258064,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,0,16000,240000,240000,.00058823527,408000032,8500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.755510048357,13,0,1,2,.0299999993294477,1,0,0,7000,0,7000,0,0,0,0,0,0,1,1,0,
HID103986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.470710381167,12,1,1,2,.008500000461936,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID103990,1,3,0,,7,1,0,5,0,,0,15,0,17000,0,0,2,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,5,17,-12,19,.2631579,.89473683,-.63157892,.625,0,,,,,,,,,,,,,,800,,,,,17000,,17000,16000,39100,0,17000,54400,54400,.0017663552,30797882,3962.9626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157.16992480518,14,1,1,2,.0270000007003546,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,
HID104034,1,3,0,,30,1,0,30,0,,0,5,6,18000,0,0,10,0,0,,1,0,0,0,0,0,,0,,,,,,,0,1,0,0,1,1,0,0,30,21,9,21,1.4285715,1,.42857143,.098039217,0,,,,,,,,,,,800,,,800,,,,,17000,18000,,16000,41400,248400,18000,270000,518400,.0023076923,224640000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.482688638146,21,1,1,2,.0099999997764826,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID104238,2,3,0,,20,1,0,15,0,,0,3,0,17000,0,0,12,0,0,,1,0,0,0,0,0,,0,,,,,,,1,0,0,0,1,1,0,0,15,15,0,20,.75,.75,0,.085714288,0,,,,,,,,,,,800,,,800,,,,,17000,,17000,16000,39100,0,17000,265200,265200,.003,88400000,6666.6665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.94445578846231,21,0,1,2,.003000000026077,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID104328,2,3,0,,15,1,0,30,0,,0,10,0,16000,0,0,5,0,0,,0,,0,0,0,0,,0,,,,,,,1,0,0,0,1,1,0,0,30,15,15,1,30,15,15,.32258064,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,0,16000,104000,104000,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.7911331585527,20,0,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID104349,2,3,0,,12,1,0,10,0,,0,0,0,18000,0,0,5,0,0,,0,,0,0,0,0,,0,,,,,,,1,0,0,0,1,1,0,0,10,5,5,7,1.4285715,.71428573,.71428573,0,0,,,,,,,,,,,1000,,,800,,,,,18000,,18000,16000,41400,0,18000,135000,135000,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.689644385554,7,1,1,2,,0,0,,0,,,,,,,,,1,0,0,
HID104451,1,1,0,,10,1,0,20,0,,0,2,10,17000,0,0,2,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,1,0,0,0,20,14,6,4,5,3.5,1.5,.083333336,0,,,,,,,,,,,,,,800,,,,,16000,17000,,16000,39100,391000,17000,51000,442000,.0037,119459456,2702.7026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.7958238260407,3,1,2,2,.0037000000011176,0,0,,0,,,,,,,,,1,0,0,
HID104495,2,1,0,,100,1,0,0,10,4000,0,0,60,13000,0,10,30,0,0,,1,0,0,0,0,0,,0,,,,,,40000,1,1,0,1,1,0,0,0,10,100,-90,190,.052631579,.52631581,-.47368422,0,0,,,,,,,,,,,800,,,800,,,,,15000,13000,,16000,29900,1794000,13000,507000,2301000,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.505385567502,4,0,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID104497,1,3,0,,50,1,0,20,0,,0,4,3,16000,0,0,10,0,0,,1,0,0,0,0,0,,0,,,,,,,0,1,0,0,1,1,0,0,20,17,3,47,.42553192,.36170211,.063829787,.059701491,0,,,,,,,,,,,,,,800,,,,,15000,16000,,16000,36800,110400,16000,240000,350400,.015,23360000,3333.3335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.764671104866,17,1,1,2,.0149999996647239,1,0,0,60000,0,60000,0,0,0,0,0,0,1,0,0,
HID104607,2,3,0,,30,1,0,0,0,,30,10,0,16000,0,0,15,0,0,,0,,0,0,0,0,,0,,,,,,,1,0,0,0,1,1,0,0,30,25,5,25,1.2,1,.2,.18181819,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,0,16000,312000,312000,.00125,249600000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.259249516566,20,0,2,2,.0199999995529652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
HID104779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.67673743639,5,0,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID104786,1,3,0,,30,1,0,12,0,,0,5,0,16000,3,0,10,0,1,1,0,,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,12,18,-6,36,.33333334,.5,-.16666667,.10416666,0,,,,,,,,,,,,,,800,,,,,16000,,16000,16000,36800,0,16000,160000,160000,.00012328767,1297777792,243333.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0067826356029,13,0,2,2,.003000000026077,1,4,4,15,0,0,0,0,0,0,0,15,1,1,1,
HID104920,1,3,0,,15,1,0,25,0,,0,6,0,15000,0,0,10,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,25,16,9,6,4.1666665,2.6666667,1.5,.19354838,0,,,,,,,,,,,,,,800,,,,,15000,,15000,16000,34500,0,15000,195000,195000,.0074999998,26000000,2000,1,3,0,,5,1,0,15,0,,0,2,0,10000,0,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,0,0,15,2,13,1,15,2,13,.125,0,,,,,,,,,,,,,,500,,,,,10000,,10000,12000,15000,0,10000,0,0,.0024999999,0,2000,128.892282483251,17,1,1,2,.0099999997764826,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID104929,1,3,0,,20,1,0,15,0,,0,0,0,18000,0,0,5,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,15,5,10,10,1.5,.5,1,0,0,,,,,,,,,,,1000,,,800,,,,,18000,,18000,16000,41400,0,18000,117000,117000,.00079999998,146250000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.21042021655,7,0,1,2,.0007999999797903,0,0,,0,,,,,,,,,1,0,0,
HID105113,2,3,0,,30,1,1,16,0,,0,5,5,18000,0,0,6,0,0,,0,,0,0,0,0,,0,,,,,,,1,1,0,0,1,1,0,0,16,16,0,30,.53333336,.53333336,0,.10869565,0,,,,,,,,,,,,,,800,,,,,16000,18000,,16000,41400,207000,18000,162000,369000,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.735047612323,3,0,1,2,,0,0,,0,,,,,,,,,,0,0,
HID105181,1,3,0,,5,1,0,30,0,,0,20,0,14000,0,0,5,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,30,25,5,1,30,25,5,.64516127,0,,,,,,,,,,,,,,800,,,,,14000,,14000,16000,32200,0,14000,70000,70000,.0001904762,367499968,26249.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.8597235578016,1,0,1,2,.0040000001899898,1,0,0,8000,1000,7000,0,0,0,0,0,0,0,0,0,
HID105281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.303772542107,21,0,1,2,.0043999999761581,1,0,0,8000,1000,5000,0,0,0,1000,1000,0,1,0,0,
HID105463,1,1,0,,20,1,0,0,0,,0,0,10,18000,0,0,5,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,1,0,0,0,0,15,-15,35,0,.42857143,-.42857143,0,0,,,,,,,,,,,,,,800,,,,,17000,18000,,16000,41400,414000,18000,108000,522000,.0024000001,217499984,8333.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.109602414605,14,0,2,2,.0024000001139939,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID105557,2,3,0,,425,1,0,15,0,,0,12,17,20000,0,0,8,0,0,,1,0,0,0,0,0,,0,,,,,,,1,1,0,0,1,1,0,0,15,37,-22,447,.033557046,.082774051,-.049217001,.025974026,0,,,,,,,,,,,1000,,,800,,,,,18000,20000,,16000,46000,782000,20000,256000,1038000,.0023769573,436692736,178800.02,2,3,0,,22,1,0,18,0,,0,4,7,10000,0,0,4,0,0,,1,0,0,0,0,0,,0,,,,,,,1,1,0,0,1,1,0,0,18,15,3,19,.94736844,.78947371,.15789473,.10810811,0,,,,,,,,,,,500,,,500,,,,,10000,10000,,12000,15000,105000,10000,68000,173000,.0001230425,1406018304,178800.02,93.3411945623351,7,0,1,2,.0024999999441206,0,0,,0,,,,,,,,,1,0,0,
HID105612,1,3,0,,15,1,0,10,0,,0,5,0,18000,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,0,0,10,5,5,10,1,.5,.5,.25,0,,,,,,,,,,,1000,,,800,,,,,18000,,18000,16000,41400,0,18000,0,0,.047200002,0,317.7966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.556724630262,8,0,1,2,.0472000017762184,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID105858,1,3,0,,18,1,0,8,0,,0,5,0,18000,0,0,7,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,1,1,0,0,8,12,-4,22,.36363637,.54545456,-.18181819,.16666667,0,,,,,,,,,,,,,,800,,,,,18000,,18000,16000,41400,0,18000,163800,163800,.003,54600000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.223947336379,5,0,1,2,.003000000026077,0,0,,0,,,,,,,,,,0,0,
HID105861,1,3,0,,6,1,0,15,0,,0,5,0,20000,0,0,0,0,0,,1,0,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,0,0,15,5,10,1,15,5,10,.3125,0,,,,,,,,,,,,,,800,,,,,20000,,20000,16000,46000,0,20000,0,0,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.8295636057901,9,0,1,2,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
HID105878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.32460199571631,20,0,1,2,.0060000000521541,1,0,0,59000,0,59000,0,0,0,0,0,0,1,0,0,
HID105943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.8907475475049,4,0,1,2,.0015000000130385,1,0,0,11000,1500,8000,1500,0,0,0,0,0,0,0,0,
HID105944,2,3,0,,40,1,0,60,0,,0,70,30,17000,0,0,60,0,0,,0,,0,0,0,0,,0,,,,,,,1,1,0,0,1,1,0,0,60,160,-100,140,.42857143,1.1428572,-.71428573,.34999999,0,,,,,,,,,,,,,,800,,,,,15000,17000,,16000,39100,1173000,17000,1530000,2703000,.00016666668,16217998336,239999.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.382309299432,15,0,1,2,.0010000000474975,0,0,,0,,,,,,,,,1,0,0,
HID105976,1,1,1,0,10,1,0,50,0,,0,10,20,13000,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,,0,1,0,0,0,0,0,0,50,30,20,1,50,30,20,.19607843,0,,,,,,,,,,,,,,800,,,,,14000,13000,,16000,29900,598000,13000,0,598000,.00019230769,3109600000,52000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.837776314405,1,0,1,2,.0049999998882413,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
HID106020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.151595846779,2,1,1,2,,1,0,0,10700,3030,7670,0,0,0,0,0,0,1,0,0,
HID106089,1,3,0,,10,1,0,20,0,,0,10,0,17500,0,0,0,0,0,,0,,0,0,0,0,,0,,,,,,,0,0,0,0,0,1,0,0,20,10,10,1,20,10,10,.47619048,0,,,,,,,,,,,,,,800,,,,,17500,,17500,16000,40250,0,17500,0,0,,294666656,23365.387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2258349998684,25,0,1,2,,0,0,,0,,,,,,,,,1,0,0,
